tree_label	candidate_id	source	gene_id	relative_gene_position	relative_bp_start	relative_bp_end	strand	plot_label	neighborhood_structure_class	strict_synteny_QC_pass	annotation
NS|R2111_S300_0-10_bin19-k141_825759_6	R2111_S300_0-10_bin19-k141_825759_6	GFF+DRAM annotation	R2111_S300_0-10_bin19_R2111_S300_0-10_bin19-k141_825759_9	3	2352	2672	-	other annotated CDS	Aio-like neighborhood	no	rank: C; ferredoxin, 2Fe-2S (db=kegg)
NS|R2111_S300_0-10_bin19-k141_825759_6	R2111_S300_0-10_bin19-k141_825759_6	GFF+DRAM annotation	R2111_S300_0-10_bin19_R2111_S300_0-10_bin19-k141_825759_10	4	2674	3886	-	other annotated CDS	Aio-like neighborhood	no	rank: C; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3] (db=kegg)
NS|R2111_S300_0-10_bin19-k141_825759_6	R2111_S300_0-10_bin19-k141_825759_6	GFF+DRAM annotation	R2111_S300_0-10_bin19_R2111_S300_0-10_bin19-k141_825759_11	5	4462	5034	-	other annotated CDS	Aio-like neighborhood	no	rank: E
NS|R2111_S300_0-10_bin19-k141_825759_6	R2111_S300_0-10_bin19-k141_825759_6	GFF+DRAM annotation	R2111_S300_0-10_bin19_R2111_S300_0-10_bin19-k141_825759_12	6	5648	6628	+	other annotated CDS	Aio-like neighborhood	no	rank: C; methylenetetrahydrofolate reductase (NADH) [EC:1.5.1.54] (db=kegg)
NS|R2111_S300_0-10_bin19-k141_825759_6	R2111_S300_0-10_bin19-k141_825759_6	GFF+DRAM annotation	R2111_S300_0-10_bin19_R2111_S300_0-10_bin19-k141_825759_13	7	6662	7654	+	other annotated CDS	Aio-like neighborhood	no	rank: D; Homocysteine S-methyltransferase [PF02574.21] (db=pfam)
NS|R2111_S300_0-10_bin19-k141_825759_6	R2111_S300_0-10_bin19-k141_825759_6	GFF+DRAM annotation	R2111_S300_0-10_bin19_R2111_S300_0-10_bin19-k141_825759_14	8	7846	8138	+	other annotated CDS	Aio-like neighborhood	no	rank: E
NS|R2111_S300_0-10_bin19-k141_825759_6	R2111_S300_0-10_bin19-k141_825759_6	GFF+DRAM annotation	R2111_S300_0-10_bin19_R2111_S300_0-10_bin19-k141_825759_15	9	8256	8546	+	other annotated CDS	Aio-like neighborhood	no	rank: D; Virulence factor [PF13769.11] (db=pfam)
NS|R2111_S300_0-10_bin19-k141_825759_6	R2111_S300_0-10_bin19-k141_825759_6	GFF+DRAM annotation	R2111_S300_0-10_bin19_R2111_S300_0-10_bin19-k141_825759_16	10	8790	9764	+	other annotated CDS	Aio-like neighborhood	no	rank: D; Pterin binding enzyme [PF00809.27] (db=pfam)
IS|SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24-k141_617455_9	GFF+DRAM annotation	SY368YW-4-8_bin24_SY368YW-4-8_bin24-k141_617455_1	-8	-9170	-8822	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: E
IS|SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24-k141_617455_9	GFF+DRAM annotation	SY368YW-4-8_bin24_SY368YW-4-8_bin24-k141_617455_2	-7	-8834	-8184	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: D; Putative transposase [PF04986.18] (db=pfam)
IS|SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24-k141_617455_9	GFF+DRAM annotation	SY368YW-4-8_bin24_SY368YW-4-8_bin24-k141_617455_3	-6	-7798	-7554	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; putative transposase (db=kegg)
IS|SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24-k141_617455_9	GFF+DRAM annotation	SY368YW-4-8_bin24_SY368YW-4-8_bin24-k141_617455_4	-5	-7272	-6556	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; two-component system, OmpR family, response regulator (db=kegg)
IS|SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24-k141_617455_9	GFF+DRAM annotation	SY368YW-4-8_bin24_SY368YW-4-8_bin24-k141_617455_5	-4	-6456	-4252	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; two-component system, cell cycle sensor histidine kinase and response regulator CckA [EC:2.7.13.3] (db=kegg)
IS|SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24-k141_617455_9	joint reference search + strict-QC	SY368YW-4-8_bin24_SY368YW-4-8_bin24-k141_617455_6	-3	-4118	-3028	+	P-like	partial DIRM-like neighborhood	no	rank: C; cytochrome c peroxidase [EC:1.11.1.5] (db=kegg)
IS|SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24-k141_617455_9	joint reference search + strict-QC	SY368YW-4-8_bin24_SY368YW-4-8_bin24-k141_617455_7	-2	-3014	-1896	+	P-like	partial DIRM-like neighborhood	no	rank: C; cytochrome c peroxidase [EC:1.11.1.5] (db=kegg)
IS|SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24-k141_617455_9	joint reference search + strict-QC	SY368YW-4-8_bin24_SY368YW-4-8_bin24-k141_617455_8	-1	-1900	-1348	+	IdrB/AioB-related small subunit	partial DIRM-like neighborhood	no	rank: C; arsenite oxidase small subunit [EC:1.20.2.1 1.20.9.1] (db=kegg)
IS|SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24-k141_617455_9	focal MAG candidate + GFF	SY368YW-4-8_bin24_SY368YW-4-8_bin24-k141_617455_9	0	-1332	1332	+	AioA/IdrA-related A	partial DIRM-like neighborhood	no	rank: C; arsenite oxidase large subunit [EC:1.20.2.1 1.20.9.1] (db=kegg)
IS|SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24-k141_617455_9	GFF+DRAM annotation	SY368YW-4-8_bin24_SY368YW-4-8_bin24-k141_617455_10	1	1390	1918	+	function_unknown	partial DIRM-like neighborhood	no	rank: D; Protein of unknown function (DUF2478) [PF10649.14] (db=pfam)
IS|SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24-k141_617455_9	GFF+DRAM annotation	SY368YW-4-8_bin24_SY368YW-4-8_bin24-k141_617455_11	2	2944	4410	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: E
IS|SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24-k141_617455_9	GFF+DRAM annotation	SY368YW-4-8_bin24_SY368YW-4-8_bin24-k141_617455_12	3	4428	5792	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; manganese oxidase [EC:1.16.3.3] (db=kegg)
IS|SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24-k141_617455_9	GFF+DRAM annotation	SY368YW-4-8_bin24_SY368YW-4-8_bin24-k141_617455_13	4	5840	6544	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: D; Copper binding periplasmic protein CusF [PF11604.13]; Copper binding proteins, plastocyanin/azurin family [PF00127.25]; Sulfocyanin (SoxE) domain [PF06525.16]; Cupredoxin-like domain [PF13473.11]; Multicopper oxidase [PF07731.19] (db=pfam)
IS|SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24-k141_617455_9	GFF+DRAM annotation	SY368YW-4-8_bin24_SY368YW-4-8_bin24-k141_617455_14	5	7022	7702	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: D; FCD domain [PF07729.17]; Bacterial regulatory proteins, gntR family [PF00392.26] (db=pfam)
IS|SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24-k141_617455_9	GFF+DRAM annotation	SY368YW-4-8_bin24_SY368YW-4-8_bin24-k141_617455_15	6	7788	9194	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; glucuronate isomerase [EC:5.3.1.12] (db=kegg)
IS|SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24-k141_617455_9	GFF+DRAM annotation	SY368YW-4-8_bin24_SY368YW-4-8_bin24-k141_617455_16	7	9228	10052	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; 4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase [EC:5.3.1.17] (db=kegg)
IS|SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24-k141_617455_9	GFF+DRAM annotation	SY368YW-4-8_bin24_SY368YW-4-8_bin24-k141_617455_17	8	10050	10780	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; 2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase [EC:1.1.1.127] (db=kegg)
IS|SY368YW-4-8_bin24-k141_617455_9	SY368YW-4-8_bin24-k141_617455_9	GFF+DRAM annotation	SY368YW-4-8_bin24_SY368YW-4-8_bin24-k141_617455_18	9	10752	11888	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; fructuronate reductase [EC:1.1.1.57] (db=kegg)
ES|S13_0-2_bin3-k141_1059512_3	S13_0-2_bin3-k141_1059512_3	joint reference search + strict-QC	S13_0-2_bin3_S13_0-2_bin3-k141_1059512_1	-2	-2362	-1620	+	P-like	partial DIRM-like neighborhood	no	rank: C; cytochrome c peroxidase [EC:1.11.1.5] (db=kegg)
ES|S13_0-2_bin3-k141_1059512_3	S13_0-2_bin3-k141_1059512_3	joint reference search + strict-QC	S13_0-2_bin3_S13_0-2_bin3-k141_1059512_2	-1	-1622	-1078	+	IdrB/AioB-related small subunit	partial DIRM-like neighborhood	no	rank: C; arsenite oxidase small subunit [EC:1.20.2.1 1.20.9.1] (db=kegg)
ES|S13_0-2_bin3-k141_1059512_3	S13_0-2_bin3-k141_1059512_3	focal MAG candidate + GFF	S13_0-2_bin3_S13_0-2_bin3-k141_1059512_3	0	-1064	1064	+	AioA/IdrA-related A	partial DIRM-like neighborhood	no	rank: C; arsenite oxidase large subunit [EC:1.20.2.1 1.20.9.1] (db=kegg)
ES|C2_12-18_bin17-k141_1448372_1	C2_12-18_bin17-k141_1448372_1	focal MAG candidate + GFF	C2_12-18_bin17_C2_12-18_bin17-k141_1448372_1	0	-1270	1270	-	AioA/IdrA-related A	partial DIRM-like neighborhood	no	rank: C; arsenite oxidase large subunit [EC:1.20.2.1 1.20.9.1] (db=kegg)
ES|C2_12-18_bin17-k141_1448372_1	C2_12-18_bin17-k141_1448372_1	joint reference search + strict-QC	C2_12-18_bin17_C2_12-18_bin17-k141_1448372_2	1	1355	1912	-	IdrB/AioB-related small subunit	partial DIRM-like neighborhood	no	rank: C; arsenite oxidase small subunit [EC:1.20.2.1 1.20.9.1] (db=kegg)
ES|C2_12-18_bin17-k141_1448372_1	C2_12-18_bin17-k141_1448372_1	joint reference search + strict-QC	C2_12-18_bin17_C2_12-18_bin17-k141_1448372_3	2	1913	3145	-	P-like	partial DIRM-like neighborhood	no	rank: C; cytochrome c peroxidase [EC:1.11.1.5] (db=kegg)
ES|C2_12-18_bin11-k141_1404867_2	C2_12-18_bin11-k141_1404867_2	joint reference search + strict-QC	C2_12-18_bin11_C2_12-18_bin11-k141_1404867_1	-1	-1698	-1370	+	IdrB/AioB-related small subunit	partial DIRM-like neighborhood	no	rank: C; arsenite oxidase small subunit [EC:1.20.2.1 1.20.9.1] (db=kegg)
ES|C2_12-18_bin11-k141_1404867_2	C2_12-18_bin11-k141_1404867_2	focal MAG candidate + GFF	C2_12-18_bin11_C2_12-18_bin11-k141_1404867_2	0	-1362	1362	+	AioA/IdrA-related A	partial DIRM-like neighborhood	no	rank: C; arsenite oxidase large subunit [EC:1.20.2.1 1.20.9.1] (db=kegg)
ES|C2_12-18_bin11-k141_1404867_2	C2_12-18_bin11-k141_1404867_2	GFF+DRAM annotation	C2_12-18_bin11_C2_12-18_bin11-k141_1404867_3	1	1492	3668	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: D; HEAT repeats [PF13646.11]; Adaptin N terminal region [PF01602.25]; Sister chromatid cohesion protein PDS5 protein [PF20168.3]; non-SMC mitotic condensation complex subunit 1 [PF12717.12] (db=pfam)
ES|C2_12-18_bin11-k141_1404867_2	C2_12-18_bin11-k141_1404867_2	GFF+DRAM annotation	C2_12-18_bin11_C2_12-18_bin11-k141_1404867_4	2	3714	4706	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; cytochrome bd ubiquinol oxidase subunit I [EC:7.1.1.7] (db=kegg)
IS|SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24-k141_314185_12	GFF+DRAM annotation	SY456YB-4-8_bin24_SY456YB-4-8_bin24-k141_314185_2	-10	-11900	-11524	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; phosphoribosyl-AMP cyclohydrolase [EC:3.5.4.19] (db=kegg)
IS|SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24-k141_314185_12	GFF+DRAM annotation	SY456YB-4-8_bin24_SY456YB-4-8_bin24-k141_314185_3	-9	-11520	-11152	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: D; Gamma-butyrobetaine hydroxylase-like, N-terminal [PF06155.17] (db=pfam)
IS|SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24-k141_314185_12	GFF+DRAM annotation	SY456YB-4-8_bin24_SY456YB-4-8_bin24-k141_314185_4	-8	-11114	-9774	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; ATP-dependent HslUV protease ATP-binding subunit HslU (db=kegg)
IS|SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24-k141_314185_12	GFF+DRAM annotation	SY456YB-4-8_bin24_SY456YB-4-8_bin24-k141_314185_5	-7	-9616	-9082	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; ATP-dependent HslUV protease, peptidase subunit HslV [EC:3.4.25.2] (db=kegg)
IS|SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24-k141_314185_12	GFF+DRAM annotation	SY456YB-4-8_bin24_SY456YB-4-8_bin24-k141_314185_6	-6	-8842	-7052	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: D; ABC transporter [PF00005.32]; ABC transporter transmembrane region [PF00664.28] (db=pfam)
IS|SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24-k141_314185_12	GFF+DRAM annotation	SY456YB-4-8_bin24_SY456YB-4-8_bin24-k141_314185_7	-5	-6946	-6020	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: D; Cytochrome C oxidase, cbb3-type, subunit III [PF13442.11] (db=pfam)
IS|SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24-k141_314185_12	GFF+DRAM annotation	SY456YB-4-8_bin24_SY456YB-4-8_bin24-k141_314185_8	-4	-5720	-4704	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; GTP 3',8-cyclase [EC:4.1.99.22] (db=kegg)
IS|SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24-k141_314185_12	joint reference search + strict-QC	SY456YB-4-8_bin24_SY456YB-4-8_bin24-k141_314185_9	-3	-4290	-3178	+	P-like	partial DIRM-like neighborhood	no	rank: C; cytochrome c peroxidase [EC:1.11.1.5] (db=kegg)
IS|SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24-k141_314185_12	joint reference search + strict-QC	SY456YB-4-8_bin24_SY456YB-4-8_bin24-k141_314185_10	-2	-3162	-1966	+	P-like	partial DIRM-like neighborhood	no	rank: C; cytochrome c peroxidase [EC:1.11.1.5] (db=kegg)
IS|SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24-k141_314185_12	joint reference search + strict-QC	SY456YB-4-8_bin24_SY456YB-4-8_bin24-k141_314185_11	-1	-1970	-1358	+	IdrB/AioB-related small subunit	partial DIRM-like neighborhood	no	rank: C; arsenite oxidase small subunit [EC:1.20.2.1 1.20.9.1] (db=kegg)
IS|SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24-k141_314185_12	focal MAG candidate + GFF	SY456YB-4-8_bin24_SY456YB-4-8_bin24-k141_314185_12	0	-1346	1346	+	AioA/IdrA-related A	partial DIRM-like neighborhood	no	rank: C; arsenite oxidase large subunit [EC:1.20.2.1 1.20.9.1] (db=kegg)
IS|SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24-k141_314185_12	GFF+DRAM annotation	SY456YB-4-8_bin24_SY456YB-4-8_bin24-k141_314185_13	1	1514	2176	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; protein SCO1 (db=kegg)
IS|SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24-k141_314185_12	GFF+DRAM annotation	SY456YB-4-8_bin24_SY456YB-4-8_bin24-k141_314185_14	2	2272	2996	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; molybdate transport system substrate-binding protein (db=kegg)
IS|SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24-k141_314185_12	GFF+DRAM annotation	SY456YB-4-8_bin24_SY456YB-4-8_bin24-k141_314185_15	3	2994	3680	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; molybdate transport system permease protein (db=kegg)
IS|SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24-k141_314185_12	GFF+DRAM annotation	SY456YB-4-8_bin24_SY456YB-4-8_bin24-k141_314185_16	4	3642	4784	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; molybdate transport system ATP-binding protein [EC:7.3.2.5] (db=kegg)
IS|SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24-k141_314185_12	GFF+DRAM annotation	SY456YB-4-8_bin24_SY456YB-4-8_bin24-k141_314185_17	5	4962	6336	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; two-component system, NtrC family, response regulator (db=kegg)
IS|SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24-k141_314185_12	GFF+DRAM annotation	SY456YB-4-8_bin24_SY456YB-4-8_bin24-k141_314185_18	6	6332	9268	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: D; Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase [PF02518.31]; PAS domain [PF13426.12]; PAS fold [PF08448.15]; PAS fold [PF00989.30]; Bacterial histidine kinase, sensor domain [PF21623.2]; His Kinase A (phospho-acceptor) domain [PF00512.30]; PAS fold [PF08447.17]; GHKL domain [PF14501.11] (db=pfam)
IS|SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24-k141_314185_12	GFF+DRAM annotation	SY456YB-4-8_bin24_SY456YB-4-8_bin24-k141_314185_19	7	9266	9630	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: E
IS|SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24-k141_314185_12	GFF+DRAM annotation	SY456YB-4-8_bin24_SY456YB-4-8_bin24-k141_314185_20	8	9668	11086	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; protoporphyrinogen/coproporphyrinogen III oxidase [EC:1.3.3.4 1.3.3.15] (db=kegg)
IS|SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24-k141_314185_12	GFF+DRAM annotation	SY456YB-4-8_bin24_SY456YB-4-8_bin24-k141_314185_21	9	11082	11222	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: E
IS|SY456YB-4-8_bin24-k141_314185_12	SY456YB-4-8_bin24-k141_314185_12	GFF+DRAM annotation	SY456YB-4-8_bin24_SY456YB-4-8_bin24-k141_314185_22	10	11222	12484	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; AdoMet-dependent heme synthase [EC:1.3.98.6] (db=kegg)
IS|SY457BB-0-4_bin2-k141_509701_9	SY457BB-0-4_bin2-k141_509701_9	GFF+DRAM annotation	SY457BB-0-4_bin2_SY457BB-0-4_bin2-k141_509701_1	-8	-8062	-7360	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; molybdopterin molybdotransferase [EC:2.10.1.1] (db=kegg)
IS|SY457BB-0-4_bin2-k141_509701_9	SY457BB-0-4_bin2-k141_509701_9	GFF+DRAM annotation	SY457BB-0-4_bin2_SY457BB-0-4_bin2-k141_509701_2	-7	-7220	-6966	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; sulfur-carrier protein (db=kegg)
IS|SY457BB-0-4_bin2-k141_509701_9	SY457BB-0-4_bin2-k141_509701_9	GFF+DRAM annotation	SY457BB-0-4_bin2_SY457BB-0-4_bin2-k141_509701_3	-6	-6962	-6510	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; molybdopterin synthase catalytic subunit [EC:2.8.1.12] (db=kegg)
IS|SY457BB-0-4_bin2-k141_509701_9	SY457BB-0-4_bin2-k141_509701_9	GFF+DRAM annotation	SY457BB-0-4_bin2_SY457BB-0-4_bin2-k141_509701_4	-5	-6514	-6086	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: E
IS|SY457BB-0-4_bin2-k141_509701_9	SY457BB-0-4_bin2-k141_509701_9	GFF+DRAM annotation	SY457BB-0-4_bin2_SY457BB-0-4_bin2-k141_509701_5	-4	-6092	-4614	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; RNA polymerase sigma-54 factor (db=kegg)
IS|SY457BB-0-4_bin2-k141_509701_9	SY457BB-0-4_bin2-k141_509701_9	joint reference search + strict-QC	SY457BB-0-4_bin2_SY457BB-0-4_bin2-k141_509701_6	-3	-4316	-3198	+	P-like	partial DIRM-like neighborhood	no	rank: C; cytochrome c peroxidase [EC:1.11.1.5] (db=kegg)
IS|SY457BB-0-4_bin2-k141_509701_9	SY457BB-0-4_bin2-k141_509701_9	joint reference search + strict-QC	SY457BB-0-4_bin2_SY457BB-0-4_bin2-k141_509701_7	-2	-3180	-1990	+	P-like	partial DIRM-like neighborhood	no	rank: C; cytochrome c peroxidase [EC:1.11.1.5] (db=kegg)
IS|SY457BB-0-4_bin2-k141_509701_9	SY457BB-0-4_bin2-k141_509701_9	joint reference search + strict-QC	SY457BB-0-4_bin2_SY457BB-0-4_bin2-k141_509701_8	-1	-1994	-1368	+	IdrB/AioB-related small subunit	partial DIRM-like neighborhood	no	rank: C; arsenite oxidase small subunit [EC:1.20.2.1 1.20.9.1] (db=kegg)
IS|SY457BB-0-4_bin2-k141_509701_9	SY457BB-0-4_bin2-k141_509701_9	focal MAG candidate + GFF	SY457BB-0-4_bin2_SY457BB-0-4_bin2-k141_509701_9	0	-1356	1356	+	AioA/IdrA-related A	partial DIRM-like neighborhood	no	rank: C; arsenite oxidase large subunit [EC:1.20.2.1 1.20.9.1] (db=kegg)
IS|SY459WG-4-8_bin8-k141_320908_36	SY459WG-4-8_bin8-k141_320908_36	GFF+DRAM annotation	SY459WG-4-8_bin8_SY459WG-4-8_bin8-k141_320908_26	-10	-15518	-15380	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: E
IS|SY459WG-4-8_bin8-k141_320908_36	SY459WG-4-8_bin8-k141_320908_36	GFF+DRAM annotation	SY459WG-4-8_bin8_SY459WG-4-8_bin8-k141_320908_27	-9	-14742	-12274	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: D; HEAT repeats [PF13646.11]; Lipoprotein amino terminal region [PF01347.27] (db=pfam)
IS|SY459WG-4-8_bin8-k141_320908_36	SY459WG-4-8_bin8-k141_320908_36	GFF+DRAM annotation	SY459WG-4-8_bin8_SY459WG-4-8_bin8-k141_320908_28	-8	-12202	-11462	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: E
IS|SY459WG-4-8_bin8-k141_320908_36	SY459WG-4-8_bin8-k141_320908_36	GFF+DRAM annotation	SY459WG-4-8_bin8_SY459WG-4-8_bin8-k141_320908_29	-7	-11282	-9108	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: D; Proto-chlorophyllide reductase 57 kD subunit [PF08369.15]; Universal stress protein family [PF00582.31] (db=pfam)
IS|SY459WG-4-8_bin8-k141_320908_36	SY459WG-4-8_bin8-k141_320908_36	GFF+DRAM annotation	SY459WG-4-8_bin8_SY459WG-4-8_bin8-k141_320908_30	-6	-9106	-7846	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; AdoMet-dependent heme synthase [EC:1.3.98.6] (db=kegg)
IS|SY459WG-4-8_bin8-k141_320908_36	SY459WG-4-8_bin8-k141_320908_36	GFF+DRAM annotation	SY459WG-4-8_bin8_SY459WG-4-8_bin8-k141_320908_31	-5	-7850	-6444	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; protoporphyrinogen/coproporphyrinogen III oxidase [EC:1.3.3.4 1.3.3.15] (db=kegg)
IS|SY459WG-4-8_bin8-k141_320908_36	SY459WG-4-8_bin8-k141_320908_36	GFF+DRAM annotation	SY459WG-4-8_bin8_SY459WG-4-8_bin8-k141_320908_32	-4	-6386	-6070	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: E
IS|SY459WG-4-8_bin8-k141_320908_36	SY459WG-4-8_bin8-k141_320908_36	GFF+DRAM annotation	SY459WG-4-8_bin8_SY459WG-4-8_bin8-k141_320908_33	-3	-6078	-3484	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: D; Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase [PF02518.31]; PAS domain [PF13426.12]; PAS fold [PF08448.15]; PAS fold [PF00989.30]; Bacterial histidine kinase, sensor domain [PF21623.2]; His Kinase A (phospho-acceptor) domain [PF00512.30]; PAS fold [PF08447.17]; GHKL domain [PF14501.11] (db=pfam)
IS|SY459WG-4-8_bin8-k141_320908_36	SY459WG-4-8_bin8-k141_320908_36	GFF+DRAM annotation	SY459WG-4-8_bin8_SY459WG-4-8_bin8-k141_320908_34	-2	-3488	-2118	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; two-component system, NtrC family, response regulator (db=kegg)
IS|SY459WG-4-8_bin8-k141_320908_36	SY459WG-4-8_bin8-k141_320908_36	GFF+DRAM annotation	SY459WG-4-8_bin8_SY459WG-4-8_bin8-k141_320908_35	-1	-2072	-1452	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; protein SCO1 (db=kegg)
IS|SY459WG-4-8_bin8-k141_320908_36	SY459WG-4-8_bin8-k141_320908_36	focal MAG candidate + GFF	SY459WG-4-8_bin8_SY459WG-4-8_bin8-k141_320908_36	0	-1356	1356	-	AioA/IdrA-related A	partial DIRM-like neighborhood	no	rank: C; arsenite oxidase large subunit [EC:1.20.2.1 1.20.9.1] (db=kegg)
IS|SY459WG-4-8_bin8-k141_320908_36	SY459WG-4-8_bin8-k141_320908_36	joint reference search + strict-QC	SY459WG-4-8_bin8_SY459WG-4-8_bin8-k141_320908_37	1	1368	1982	-	IdrB/AioB-related small subunit	partial DIRM-like neighborhood	no	rank: C; arsenite oxidase small subunit [EC:1.20.2.1 1.20.9.1] (db=kegg)
IS|SY459WG-4-8_bin8-k141_320908_36	SY459WG-4-8_bin8-k141_320908_36	joint reference search + strict-QC	SY459WG-4-8_bin8_SY459WG-4-8_bin8-k141_320908_38	2	1978	3168	-	P-like	partial DIRM-like neighborhood	no	rank: C; cytochrome c peroxidase [EC:1.11.1.5] (db=kegg)
IS|SY459WG-4-8_bin8-k141_320908_36	SY459WG-4-8_bin8-k141_320908_36	joint reference search + strict-QC	SY459WG-4-8_bin8_SY459WG-4-8_bin8-k141_320908_39	3	3184	4302	-	P-like	partial DIRM-like neighborhood	no	rank: C; cytochrome c peroxidase [EC:1.11.1.5] (db=kegg)
IS|SY459WG-4-8_bin8-k141_320908_36	SY459WG-4-8_bin8-k141_320908_36	GFF+DRAM annotation	SY459WG-4-8_bin8_SY459WG-4-8_bin8-k141_320908_40	4	4596	6072	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; RNA polymerase sigma-54 factor (db=kegg)
