target_gene_id,MAG_id,branch,habitat,sample_group,sample_id,target_contig,neighbor_orf_id,contig_id,relative_position,strand,start,end,KO,product,function_class,function_label,is_target,source_remote_orf_path
SY457BB-8-12_bin15-k141_1498167_38,SY457BB-8-12_bin15,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_1498167,k141_1498167_42,k141_1498167,4,-,40234,40431,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin16-k141_1142550_1,SY457BB-8-12_bin16,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_1142550,k141_1142550_1,k141_1142550,0,+,3,2687,K08356,arsenite oxidase large subunit,Target aioA-like K08356,AioA-like,True,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin16-k141_1142550_1,SY457BB-8-12_bin16,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_1142550,k141_1142550_2,k141_1142550,1,+,2852,5041,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin16-k141_1142550_1,SY457BB-8-12_bin16,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_1142550,k141_1142550_3,k141_1142550,2,+,5066,5806,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin16-k141_1142550_1,SY457BB-8-12_bin16,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_1142550,k141_1142550_4,k141_1142550,3,+,5830,5937,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin16-k141_1142550_1,SY457BB-8-12_bin16,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_1142550,k141_1142550_5,k141_1142550,4,+,5934,6779,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin16-k141_1142550_1,SY457BB-8-12_bin16,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_1142550,k141_1142550_6,k141_1142550,5,+,6786,8435,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin16-k141_1142550_1,SY457BB-8-12_bin16,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_1142550,k141_1142550_7,k141_1142550,6,+,8435,9712,K22227,AdoMet-dependent heme synthase,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin16-k141_1142550_1,SY457BB-8-12_bin16,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_1142550,k141_1142550_8,k141_1142550,7,+,9702,11075,K00231,protoporphyrinogen/coproporphyrinogen III oxidase,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin16-k141_1142550_1,SY457BB-8-12_bin16,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_1142550,k141_1142550_9,k141_1142550,8,-,11079,13316,K13587,"two-component system, cell cycle sensor histidine kinase and response regulator CckA",Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin16-k141_1142550_1,SY457BB-8-12_bin16,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_1142550,k141_1142550_10,k141_1142550,9,+,13461,14183,K02483,"two-component system, OmpR family, response regulator",Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin16-k141_1142550_1,SY457BB-8-12_bin16,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_1142550,k141_1142550_11,k141_1142550,10,-,14257,15216,K01644,citrate lyase subunit beta / citryl-CoA lyase,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin25-k141_129537_12,SY457BB-8-12_bin25,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_129537,k141_129537_2,k141_129537,-10,-,191,1156,K01772,protoporphyrin/coproporphyrin ferrochelatase,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin25-k141_129537_12,SY457BB-8-12_bin25,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_129537,k141_129537_3,k141_129537,-9,+,1285,1587,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin25-k141_129537_12,SY457BB-8-12_bin25,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_129537,k141_129537_4,k141_129537,-8,+,1693,1815,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin25-k141_129537_12,SY457BB-8-12_bin25,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_129537,k141_129537_5,k141_129537,-7,+,1836,1964,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin25-k141_129537_12,SY457BB-8-12_bin25,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_129537,k141_129537_6,k141_129537,-6,+,1976,3727,K00425,cytochrome bd ubiquinol oxidase subunit I,Cytochrome/peroxidase,cyt,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin25-k141_129537_12,SY457BB-8-12_bin25,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_129537,k141_129537_7,k141_129537,-5,+,3724,4866,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin25-k141_129537_12,SY457BB-8-12_bin25,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_129537,k141_129537_8,k141_129537,-4,+,4879,7161,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin25-k141_129537_12,SY457BB-8-12_bin25,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_129537,k141_129537_9,k141_129537,-3,+,7415,8536,K00428,cytochrome c peroxidase,Cytochrome/peroxidase,cyt,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin25-k141_129537_12,SY457BB-8-12_bin25,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_129537,k141_129537_10,k141_129537,-2,+,8552,9685,K00428,cytochrome c peroxidase,Cytochrome/peroxidase,cyt,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin25-k141_129537_12,SY457BB-8-12_bin25,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_129537,k141_129537_11,k141_129537,-1,+,9710,10276,K08355,arsenite oxidase small subunit,Rieske/AioB,AioB,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin25-k141_129537_12,SY457BB-8-12_bin25,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_129537,k141_129537_12,k141_129537,0,+,10289,12967,K08356,arsenite oxidase large subunit,Target aioA-like K08356,AioA-like,True,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin25-k141_129537_12,SY457BB-8-12_bin25,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_129537,k141_129537_13,k141_129537,1,+,13134,15314,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin25-k141_129537_12,SY457BB-8-12_bin25,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_129537,k141_129537_14,k141_129537,2,+,15337,16077,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin25-k141_129537_12,SY457BB-8-12_bin25,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_129537,k141_129537_15,k141_129537,3,+,16096,16203,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin25-k141_129537_12,SY457BB-8-12_bin25,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_129537,k141_129537_16,k141_129537,4,+,16200,17030,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin25-k141_129537_12,SY457BB-8-12_bin25,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_129537,k141_129537_17,k141_129537,5,+,17040,18680,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin25-k141_129537_12,SY457BB-8-12_bin25,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_129537,k141_129537_18,k141_129537,6,+,18673,19938,K22227,AdoMet-dependent heme synthase,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin25-k141_129537_12,SY457BB-8-12_bin25,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_129537,k141_129537_19,k141_129537,7,+,19938,21338,K00231,protoporphyrinogen/coproporphyrinogen III oxidase,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin25-k141_129537_12,SY457BB-8-12_bin25,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_129537,k141_129537_20,k141_129537,8,-,22876,23250,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin25-k141_129537_12,SY457BB-8-12_bin25,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_129537,k141_129537_21,k141_129537,9,-,23541,24026,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin25-k141_129537_12,SY457BB-8-12_bin25,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_129537,k141_129537_22,k141_129537,10,-,24068,25837,K01551,arsenite/tail-anchored protein-transporting ATPase,Arsenic resistance,ars,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin4-k141_1432391_5,SY457BB-8-12_bin4,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_1432391,k141_1432391_1,k141_1432391,-4,+,1,489,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin4-k141_1432391_5,SY457BB-8-12_bin4,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_1432391,k141_1432391_2,k141_1432391,-3,+,656,1777,K00428,cytochrome c peroxidase,Cytochrome/peroxidase,cyt,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin4-k141_1432391_5,SY457BB-8-12_bin4,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_1432391,k141_1432391_3,k141_1432391,-2,+,1789,2931,K00428,cytochrome c peroxidase,Cytochrome/peroxidase,cyt,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin4-k141_1432391_5,SY457BB-8-12_bin4,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_1432391,k141_1432391_4,k141_1432391,-1,+,2954,3535,K08355,arsenite oxidase small subunit,Rieske/AioB,AioB,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin4-k141_1432391_5,SY457BB-8-12_bin4,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_1432391,k141_1432391_5,k141_1432391,0,+,3548,6226,K08356,arsenite oxidase large subunit,Target aioA-like K08356,AioA-like,True,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin4-k141_1432391_5,SY457BB-8-12_bin4,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_1432391,k141_1432391_6,k141_1432391,1,+,6383,8551,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin4-k141_1432391_5,SY457BB-8-12_bin4,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_1432391,k141_1432391_7,k141_1432391,2,+,8582,9322,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin4-k141_1432391_5,SY457BB-8-12_bin4,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_1432391,k141_1432391_8,k141_1432391,3,+,9344,9448,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin4-k141_1432391_5,SY457BB-8-12_bin4,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_1432391,k141_1432391_9,k141_1432391,4,+,9445,10278,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin4-k141_1432391_5,SY457BB-8-12_bin4,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_1432391,k141_1432391_10,k141_1432391,5,+,10280,11911,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin4-k141_1432391_5,SY457BB-8-12_bin4,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_1432391,k141_1432391_11,k141_1432391,6,+,11913,13190,K22227,AdoMet-dependent heme synthase,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin4-k141_1432391_5,SY457BB-8-12_bin4,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_1432391,k141_1432391_12,k141_1432391,7,+,13180,13797,K00231,protoporphyrinogen/coproporphyrinogen III oxidase,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-0-4_bin37-k141_569169_31,SY459WG-0-4_bin37,aioA-like-associated,IS,SY459WG-0-4,SY459WG-0-4,k141_569169,k141_569169_21,k141_569169,-10,-,20015,20968,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-0-4_bin37-k141_569169_31,SY459WG-0-4_bin37,aioA-like-associated,IS,SY459WG-0-4,SY459WG-0-4,k141_569169,k141_569169_22,k141_569169,-9,-,20968,21903,K02025,multiple sugar transport system permease protein,Transporter,transporter,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-0-4_bin37-k141_569169_31,SY459WG-0-4_bin37,aioA-like-associated,IS,SY459WG-0-4,SY459WG-0-4,k141_569169,k141_569169_23,k141_569169,-8,-,21966,23282,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-0-4_bin37-k141_569169_31,SY459WG-0-4_bin37,aioA-like-associated,IS,SY459WG-0-4,SY459WG-0-4,k141_569169,k141_569169_24,k141_569169,-7,-,23390,24757,K00231,protoporphyrinogen/coproporphyrinogen III oxidase,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-0-4_bin37-k141_569169_31,SY459WG-0-4_bin37,aioA-like-associated,IS,SY459WG-0-4,SY459WG-0-4,k141_569169,k141_569169_25,k141_569169,-6,-,24754,26028,K22227,AdoMet-dependent heme synthase,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-0-4_bin37-k141_569169_31,SY459WG-0-4_bin37,aioA-like-associated,IS,SY459WG-0-4,SY459WG-0-4,k141_569169,k141_569169_26,k141_569169,-5,-,26025,27683,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-0-4_bin37-k141_569169_31,SY459WG-0-4_bin37,aioA-like-associated,IS,SY459WG-0-4,SY459WG-0-4,k141_569169,k141_569169_27,k141_569169,-4,-,27714,28559,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-0-4_bin37-k141_569169_31,SY459WG-0-4_bin37,aioA-like-associated,IS,SY459WG-0-4,SY459WG-0-4,k141_569169,k141_569169_28,k141_569169,-3,-,28556,28663,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-0-4_bin37-k141_569169_31,SY459WG-0-4_bin37,aioA-like-associated,IS,SY459WG-0-4,SY459WG-0-4,k141_569169,k141_569169_29,k141_569169,-2,-,28683,29420,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-0-4_bin37-k141_569169_31,SY459WG-0-4_bin37,aioA-like-associated,IS,SY459WG-0-4,SY459WG-0-4,k141_569169,k141_569169_30,k141_569169,-1,-,29443,31605,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-0-4_bin37-k141_569169_31,SY459WG-0-4_bin37,aioA-like-associated,IS,SY459WG-0-4,SY459WG-0-4,k141_569169,k141_569169_31,k141_569169,0,-,31747,34425,K08356,arsenite oxidase large subunit,Target aioA-like K08356,AioA-like,True,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-0-4_bin37-k141_569169_31,SY459WG-0-4_bin37,aioA-like-associated,IS,SY459WG-0-4,SY459WG-0-4,k141_569169,k141_569169_32,k141_569169,1,-,34440,35021,K08355,arsenite oxidase small subunit,Rieske/AioB,AioB,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-0-4_bin37-k141_569169_31,SY459WG-0-4_bin37,aioA-like-associated,IS,SY459WG-0-4,SY459WG-0-4,k141_569169,k141_569169_33,k141_569169,2,-,35043,36179,K00428,cytochrome c peroxidase,Cytochrome/peroxidase,cyt,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-0-4_bin37-k141_569169_31,SY459WG-0-4_bin37,aioA-like-associated,IS,SY459WG-0-4,SY459WG-0-4,k141_569169,k141_569169_34,k141_569169,3,-,36194,37312,K00428,cytochrome c peroxidase,Cytochrome/peroxidase,cyt,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-0-4_bin37-k141_569169_31,SY459WG-0-4_bin37,aioA-like-associated,IS,SY459WG-0-4,SY459WG-0-4,k141_569169,k141_569169_35,k141_569169,4,-,37490,39745,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-0-4_bin37-k141_569169_31,SY459WG-0-4_bin37,aioA-like-associated,IS,SY459WG-0-4,SY459WG-0-4,k141_569169,k141_569169_36,k141_569169,5,-,39758,40591,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-0-4_bin37-k141_569169_31,SY459WG-0-4_bin37,aioA-like-associated,IS,SY459WG-0-4,SY459WG-0-4,k141_569169,k141_569169_37,k141_569169,6,-,40588,42369,K00425,cytochrome bd ubiquinol oxidase subunit I,Cytochrome/peroxidase,cyt,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-0-4_bin37-k141_569169_31,SY459WG-0-4_bin37,aioA-like-associated,IS,SY459WG-0-4,SY459WG-0-4,k141_569169,k141_569169_38,k141_569169,7,-,42366,42494,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-0-4_bin37-k141_569169_31,SY459WG-0-4_bin37,aioA-like-associated,IS,SY459WG-0-4,SY459WG-0-4,k141_569169,k141_569169_39,k141_569169,8,-,42526,42648,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-0-4_bin37-k141_569169_31,SY459WG-0-4_bin37,aioA-like-associated,IS,SY459WG-0-4,SY459WG-0-4,k141_569169,k141_569169_40,k141_569169,9,-,42752,43054,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-0-4_bin37-k141_569169_31,SY459WG-0-4_bin37,aioA-like-associated,IS,SY459WG-0-4,SY459WG-0-4,k141_569169,k141_569169_41,k141_569169,10,+,43185,43952,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-8-12_bin19-k141_364478_5,SY459WG-8-12_bin19,aioA-like-associated,IS,SY459WG-8-12,SY459WG-8-12,k141_364478,k141_364478_1,k141_364478,-4,-,3,692,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-8-12_bin19-k141_364478_5,SY459WG-8-12_bin19,aioA-like-associated,IS,SY459WG-8-12,SY459WG-8-12,k141_364478,k141_364478_2,k141_364478,-3,-,689,799,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-8-12_bin19-k141_364478_5,SY459WG-8-12_bin19,aioA-like-associated,IS,SY459WG-8-12,SY459WG-8-12,k141_364478,k141_364478_3,k141_364478,-2,-,827,1564,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-8-12_bin19-k141_364478_5,SY459WG-8-12_bin19,aioA-like-associated,IS,SY459WG-8-12,SY459WG-8-12,k141_364478,k141_364478_4,k141_364478,-1,-,1616,3856,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-8-12_bin19-k141_364478_5,SY459WG-8-12_bin19,aioA-like-associated,IS,SY459WG-8-12,SY459WG-8-12,k141_364478,k141_364478_5,k141_364478,0,-,4043,6718,K08356,arsenite oxidase large subunit,Target aioA-like K08356,AioA-like,True,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-8-12_bin19-k141_364478_5,SY459WG-8-12_bin19,aioA-like-associated,IS,SY459WG-8-12,SY459WG-8-12,k141_364478,k141_364478_6,k141_364478,1,-,6739,7323,K08355,arsenite oxidase small subunit,Rieske/AioB,AioB,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-8-12_bin19-k141_364478_5,SY459WG-8-12_bin19,aioA-like-associated,IS,SY459WG-8-12,SY459WG-8-12,k141_364478,k141_364478_7,k141_364478,2,-,7336,7869,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-8-12_bin2-k141_281775_92,SY459WG-8-12_bin2,aioA-like-associated,IS,SY459WG-8-12,SY459WG-8-12,k141_281775,k141_281775_82,k141_281775,-10,-,75606,76226,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-8-12_bin2-k141_281775_92,SY459WG-8-12_bin2,aioA-like-associated,IS,SY459WG-8-12,SY459WG-8-12,k141_281775,k141_281775_83,k141_281775,-9,-,76348,78594,K13587,"two-component system, cell cycle sensor histidine kinase and response regulator CckA",Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-8-12_bin2-k141_281775_92,SY459WG-8-12_bin2,aioA-like-associated,IS,SY459WG-8-12,SY459WG-8-12,k141_281775,k141_281775_84,k141_281775,-8,+,78742,79461,K02483,"two-component system, OmpR family, response regulator",Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-8-12_bin2-k141_281775_92,SY459WG-8-12_bin2,aioA-like-associated,IS,SY459WG-8-12,SY459WG-8-12,k141_281775,k141_281775_85,k141_281775,-7,-,79458,80834,K00231,protoporphyrinogen/coproporphyrinogen III oxidase,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-8-12_bin2-k141_281775_92,SY459WG-8-12_bin2,aioA-like-associated,IS,SY459WG-8-12,SY459WG-8-12,k141_281775,k141_281775_86,k141_281775,-6,-,80827,82098,K22227,AdoMet-dependent heme synthase,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-8-12_bin2-k141_281775_92,SY459WG-8-12_bin2,aioA-like-associated,IS,SY459WG-8-12,SY459WG-8-12,k141_281775,k141_281775_87,k141_281775,-5,-,82102,83745,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-8-12_bin2-k141_281775_92,SY459WG-8-12_bin2,aioA-like-associated,IS,SY459WG-8-12,SY459WG-8-12,k141_281775,k141_281775_88,k141_281775,-4,-,83785,84636,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-8-12_bin2-k141_281775_92,SY459WG-8-12_bin2,aioA-like-associated,IS,SY459WG-8-12,SY459WG-8-12,k141_281775,k141_281775_89,k141_281775,-3,-,84621,84728,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY459WG-8-12_bin2-k141_281775_92,SY459WG-8-12_bin2,aioA-like-associated,IS,SY459WG-8-12,SY459WG-8-12,k141_281775,k141_281775_90,k141_281775,-2,-,84750,85490,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
