target_id	MAG_ID	contig_id	target_gene_index	neighbor_gene_index	relative_position	role	neighbor_raw_id	start	end	strand	prodigal_attrs
SY457BB-8-12_bin25-k141_129537_12	SY457BB-8-12_bin25	SY457BB-8-12_bin25-k141_129537	12	4	-8	upstream	SY457BB-8-12_bin25-k141_129537_4	1693	1815	+	ID=222_4;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.488
SY457BB-8-12_bin25-k141_129537_12	SY457BB-8-12_bin25	SY457BB-8-12_bin25-k141_129537	12	5	-7	upstream	SY457BB-8-12_bin25-k141_129537_5	1836	1964	+	ID=222_5;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.450
SY457BB-8-12_bin25-k141_129537_12	SY457BB-8-12_bin25	SY457BB-8-12_bin25-k141_129537	12	6	-6	upstream	SY457BB-8-12_bin25-k141_129537_6	1976	3727	+	ID=222_6;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.554
SY457BB-8-12_bin25-k141_129537_12	SY457BB-8-12_bin25	SY457BB-8-12_bin25-k141_129537	12	7	-5	upstream	SY457BB-8-12_bin25-k141_129537_7	3724	4866	+	ID=222_7;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.560
SY457BB-8-12_bin25-k141_129537_12	SY457BB-8-12_bin25	SY457BB-8-12_bin25-k141_129537	12	8	-4	upstream	SY457BB-8-12_bin25-k141_129537_8	4879	7161	+	ID=222_8;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.565
SY457BB-8-12_bin25-k141_129537_12	SY457BB-8-12_bin25	SY457BB-8-12_bin25-k141_129537	12	9	-3	upstream	SY457BB-8-12_bin25-k141_129537_9	7415	8536	+	ID=222_9;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.553
SY457BB-8-12_bin25-k141_129537_12	SY457BB-8-12_bin25	SY457BB-8-12_bin25-k141_129537	12	10	-2	upstream	SY457BB-8-12_bin25-k141_129537_10	8552	9685	+	ID=222_10;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.556
SY457BB-8-12_bin25-k141_129537_12	SY457BB-8-12_bin25	SY457BB-8-12_bin25-k141_129537	12	11	-1	upstream	SY457BB-8-12_bin25-k141_129537_11	9710	10276	+	ID=222_11;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.540
SY457BB-8-12_bin25-k141_129537_12	SY457BB-8-12_bin25	SY457BB-8-12_bin25-k141_129537	12	12	0	target	SY457BB-8-12_bin25-k141_129537_12	10289	12967	+	ID=222_12;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.537
SY457BB-8-12_bin25-k141_129537_12	SY457BB-8-12_bin25	SY457BB-8-12_bin25-k141_129537	12	13	1	downstream	SY457BB-8-12_bin25-k141_129537_13	13134	15314	+	ID=222_13;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.556
SY457BB-8-12_bin25-k141_129537_12	SY457BB-8-12_bin25	SY457BB-8-12_bin25-k141_129537	12	14	2	downstream	SY457BB-8-12_bin25-k141_129537_14	15337	16077	+	ID=222_14;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.526
SY457BB-8-12_bin25-k141_129537_12	SY457BB-8-12_bin25	SY457BB-8-12_bin25-k141_129537	12	15	3	downstream	SY457BB-8-12_bin25-k141_129537_15	16096	16203	+	ID=222_15;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.481
SY457BB-8-12_bin25-k141_129537_12	SY457BB-8-12_bin25	SY457BB-8-12_bin25-k141_129537	12	16	4	downstream	SY457BB-8-12_bin25-k141_129537_16	16200	17030	+	ID=222_16;partial=00;start_type=GTG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.580
SY457BB-8-12_bin25-k141_129537_12	SY457BB-8-12_bin25	SY457BB-8-12_bin25-k141_129537	12	17	5	downstream	SY457BB-8-12_bin25-k141_129537_17	17040	18680	+	ID=222_17;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.567
SY457BB-8-12_bin25-k141_129537_12	SY457BB-8-12_bin25	SY457BB-8-12_bin25-k141_129537	12	18	6	downstream	SY457BB-8-12_bin25-k141_129537_18	18673	19938	+	ID=222_18;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.593
SY457BB-8-12_bin25-k141_129537_12	SY457BB-8-12_bin25	SY457BB-8-12_bin25-k141_129537	12	19	7	downstream	SY457BB-8-12_bin25-k141_129537_19	19938	21338	+	ID=222_19;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.572
SY457BB-8-12_bin25-k141_129537_12	SY457BB-8-12_bin25	SY457BB-8-12_bin25-k141_129537	12	20	8	downstream	SY457BB-8-12_bin25-k141_129537_20	22063	22218	+	ID=222_20;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.487
SY457BB-8-12_bin25-k141_129537_12	SY457BB-8-12_bin25	SY457BB-8-12_bin25-k141_129537	12	21	9	downstream	SY457BB-8-12_bin25-k141_129537_21	22876	23583	-	ID=222_21;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.564
SY457BB-8-12_bin25-k141_129537_12	SY457BB-8-12_bin25	SY457BB-8-12_bin25-k141_129537	12	22	10	downstream	SY457BB-8-12_bin25-k141_129537_22	23541	24026	-	ID=222_22;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.591
SY457BB-8-12_bin4-k141_1432391_5	SY457BB-8-12_bin4	SY457BB-8-12_bin4-k141_1432391	5	1	-4	upstream	SY457BB-8-12_bin4-k141_1432391_1	1	489	+	ID=113_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.511
SY457BB-8-12_bin4-k141_1432391_5	SY457BB-8-12_bin4	SY457BB-8-12_bin4-k141_1432391	5	2	-3	upstream	SY457BB-8-12_bin4-k141_1432391_2	656	1777	+	ID=113_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.508
SY457BB-8-12_bin4-k141_1432391_5	SY457BB-8-12_bin4	SY457BB-8-12_bin4-k141_1432391	5	3	-2	upstream	SY457BB-8-12_bin4-k141_1432391_3	1789	2931	+	ID=113_3;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.519
SY457BB-8-12_bin4-k141_1432391_5	SY457BB-8-12_bin4	SY457BB-8-12_bin4-k141_1432391	5	4	-1	upstream	SY457BB-8-12_bin4-k141_1432391_4	2954	3535	+	ID=113_4;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.502
SY457BB-8-12_bin4-k141_1432391_5	SY457BB-8-12_bin4	SY457BB-8-12_bin4-k141_1432391	5	5	0	target	SY457BB-8-12_bin4-k141_1432391_5	3548	6226	+	ID=113_5;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.517
SY457BB-8-12_bin4-k141_1432391_5	SY457BB-8-12_bin4	SY457BB-8-12_bin4-k141_1432391	5	6	1	downstream	SY457BB-8-12_bin4-k141_1432391_6	6383	8551	+	ID=113_6;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.533
SY457BB-8-12_bin4-k141_1432391_5	SY457BB-8-12_bin4	SY457BB-8-12_bin4-k141_1432391	5	7	2	downstream	SY457BB-8-12_bin4-k141_1432391_7	8582	9322	+	ID=113_7;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.503
SY457BB-8-12_bin4-k141_1432391_5	SY457BB-8-12_bin4	SY457BB-8-12_bin4-k141_1432391	5	8	3	downstream	SY457BB-8-12_bin4-k141_1432391_8	9344	9448	+	ID=113_8;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.467
SY457BB-8-12_bin4-k141_1432391_5	SY457BB-8-12_bin4	SY457BB-8-12_bin4-k141_1432391	5	9	4	downstream	SY457BB-8-12_bin4-k141_1432391_9	9445	10278	+	ID=113_9;partial=00;start_type=TTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.559
SY457BB-8-12_bin4-k141_1432391_5	SY457BB-8-12_bin4	SY457BB-8-12_bin4-k141_1432391	5	10	5	downstream	SY457BB-8-12_bin4-k141_1432391_10	10280	11911	+	ID=113_10;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.534
SY457BB-8-12_bin4-k141_1432391_5	SY457BB-8-12_bin4	SY457BB-8-12_bin4-k141_1432391	5	11	6	downstream	SY457BB-8-12_bin4-k141_1432391_11	11913	13190	+	ID=113_11;partial=00;start_type=ATG;rbs_motif=4Base/6BMM;rbs_spacer=13-15bp;gc_cont=0.571
SY457BB-8-12_bin4-k141_1432391_5	SY457BB-8-12_bin4	SY457BB-8-12_bin4-k141_1432391	5	12	7	downstream	SY457BB-8-12_bin4-k141_1432391_12	13180	13797	+	ID=113_12;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.557
SY459WG-0-4_bin26-k141_460220_2	SY459WG-0-4_bin26	SY459WG-0-4_bin26-k141_460220	2	1	-1	upstream	SY459WG-0-4_bin26-k141_460220_1	1	546	+	ID=88_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.581
SY459WG-0-4_bin26-k141_460220_2	SY459WG-0-4_bin26	SY459WG-0-4_bin26-k141_460220	2	2	0	target	SY459WG-0-4_bin26-k141_460220_2	543	3044	+	ID=88_2;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.597
SY459WG-0-4_bin26-k141_460220_2	SY459WG-0-4_bin26	SY459WG-0-4_bin26-k141_460220	2	3	1	downstream	SY459WG-0-4_bin26-k141_460220_3	3065	3301	+	ID=88_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.599
SY459WG-0-4_bin26-k141_460220_2	SY459WG-0-4_bin26	SY459WG-0-4_bin26-k141_460220	2	4	2	downstream	SY459WG-0-4_bin26-k141_460220_4	3354	3899	+	ID=88_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.610
SY459WG-0-4_bin26-k141_460220_2	SY459WG-0-4_bin26	SY459WG-0-4_bin26-k141_460220	2	5	3	downstream	SY459WG-0-4_bin26-k141_460220_5	3933	4463	+	ID=88_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.584
SY459WG-0-4_bin26-k141_460220_2	SY459WG-0-4_bin26	SY459WG-0-4_bin26-k141_460220	2	6	4	downstream	SY459WG-0-4_bin26-k141_460220_6	4491	5393	+	ID=88_6;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.587
SY459WG-0-4_bin26-k141_460220_2	SY459WG-0-4_bin26	SY459WG-0-4_bin26-k141_460220	2	7	5	downstream	SY459WG-0-4_bin26-k141_460220_7	5410	6633	-	ID=88_7;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.614
SY459WG-0-4_bin26-k141_460220_2	SY459WG-0-4_bin26	SY459WG-0-4_bin26-k141_460220	2	8	6	downstream	SY459WG-0-4_bin26-k141_460220_8	6654	8315	-	ID=88_8;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.630
SY459WG-0-4_bin26-k141_460220_2	SY459WG-0-4_bin26	SY459WG-0-4_bin26-k141_460220	2	9	7	downstream	SY459WG-0-4_bin26-k141_460220_9	8319	9155	-	ID=88_9;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.627
SY459WG-0-4_bin37-k141_569169_31	SY459WG-0-4_bin37	SY459WG-0-4_bin37-k141_569169	31	21	-10	upstream	SY459WG-0-4_bin37-k141_569169_21	20015	20968	-	ID=23_21;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.546
SY459WG-0-4_bin37-k141_569169_31	SY459WG-0-4_bin37	SY459WG-0-4_bin37-k141_569169	31	22	-9	upstream	SY459WG-0-4_bin37-k141_569169_22	20968	21903	-	ID=23_22;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.521
SY459WG-0-4_bin37-k141_569169_31	SY459WG-0-4_bin37	SY459WG-0-4_bin37-k141_569169	31	23	-8	upstream	SY459WG-0-4_bin37-k141_569169_23	21966	23282	-	ID=23_23;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.535
SY459WG-0-4_bin37-k141_569169_31	SY459WG-0-4_bin37	SY459WG-0-4_bin37-k141_569169	31	24	-7	upstream	SY459WG-0-4_bin37-k141_569169_24	23390	24757	-	ID=23_24;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.561
SY459WG-0-4_bin37-k141_569169_31	SY459WG-0-4_bin37	SY459WG-0-4_bin37-k141_569169	31	25	-6	upstream	SY459WG-0-4_bin37-k141_569169_25	24754	26028	-	ID=23_25;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=3-4bp;gc_cont=0.558
SY459WG-0-4_bin37-k141_569169_31	SY459WG-0-4_bin37	SY459WG-0-4_bin37-k141_569169	31	26	-5	upstream	SY459WG-0-4_bin37-k141_569169_26	26025	27683	-	ID=23_26;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.562
SY459WG-0-4_bin37-k141_569169_31	SY459WG-0-4_bin37	SY459WG-0-4_bin37-k141_569169	31	27	-4	upstream	SY459WG-0-4_bin37-k141_569169_27	27714	28559	-	ID=23_27;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.540
SY459WG-0-4_bin37-k141_569169_31	SY459WG-0-4_bin37	SY459WG-0-4_bin37-k141_569169	31	28	-3	upstream	SY459WG-0-4_bin37-k141_569169_28	28556	28663	-	ID=23_28;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.454
SY459WG-0-4_bin37-k141_569169_31	SY459WG-0-4_bin37	SY459WG-0-4_bin37-k141_569169	31	29	-2	upstream	SY459WG-0-4_bin37-k141_569169_29	28683	29420	-	ID=23_29;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.522
SY459WG-0-4_bin37-k141_569169_31	SY459WG-0-4_bin37	SY459WG-0-4_bin37-k141_569169	31	30	-1	upstream	SY459WG-0-4_bin37-k141_569169_30	29443	31605	-	ID=23_30;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.564
SY459WG-0-4_bin37-k141_569169_31	SY459WG-0-4_bin37	SY459WG-0-4_bin37-k141_569169	31	31	0	target	SY459WG-0-4_bin37-k141_569169_31	31747	34425	-	ID=23_31;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.531
SY459WG-0-4_bin37-k141_569169_31	SY459WG-0-4_bin37	SY459WG-0-4_bin37-k141_569169	31	32	1	downstream	SY459WG-0-4_bin37-k141_569169_32	34440	35021	-	ID=23_32;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.505
SY459WG-0-4_bin37-k141_569169_31	SY459WG-0-4_bin37	SY459WG-0-4_bin37-k141_569169	31	33	2	downstream	SY459WG-0-4_bin37-k141_569169_33	35043	36179	-	ID=23_33;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.539
SY459WG-0-4_bin37-k141_569169_31	SY459WG-0-4_bin37	SY459WG-0-4_bin37-k141_569169	31	34	3	downstream	SY459WG-0-4_bin37-k141_569169_34	36194	37312	-	ID=23_34;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.527
SY459WG-0-4_bin37-k141_569169_31	SY459WG-0-4_bin37	SY459WG-0-4_bin37-k141_569169	31	35	4	downstream	SY459WG-0-4_bin37-k141_569169_35	37490	39745	-	ID=23_35;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.571
SY459WG-0-4_bin37-k141_569169_31	SY459WG-0-4_bin37	SY459WG-0-4_bin37-k141_569169	31	36	5	downstream	SY459WG-0-4_bin37-k141_569169_36	39758	40591	-	ID=23_36;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.537
SY459WG-0-4_bin37-k141_569169_31	SY459WG-0-4_bin37	SY459WG-0-4_bin37-k141_569169	31	37	6	downstream	SY459WG-0-4_bin37-k141_569169_37	40588	42369	-	ID=23_37;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.540
SY459WG-0-4_bin37-k141_569169_31	SY459WG-0-4_bin37	SY459WG-0-4_bin37-k141_569169	31	38	7	downstream	SY459WG-0-4_bin37-k141_569169_38	42366	42494	-	ID=23_38;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.527
SY459WG-0-4_bin37-k141_569169_31	SY459WG-0-4_bin37	SY459WG-0-4_bin37-k141_569169	31	39	8	downstream	SY459WG-0-4_bin37-k141_569169_39	42526	42648	-	ID=23_39;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.439
SY459WG-0-4_bin37-k141_569169_31	SY459WG-0-4_bin37	SY459WG-0-4_bin37-k141_569169	31	40	9	downstream	SY459WG-0-4_bin37-k141_569169_40	42752	43054	-	ID=23_40;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.531
SY459WG-0-4_bin37-k141_569169_31	SY459WG-0-4_bin37	SY459WG-0-4_bin37-k141_569169	31	41	10	downstream	SY459WG-0-4_bin37-k141_569169_41	43185	43952	+	ID=23_41;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.539
SY459WG-4-8_bin39-k141_681176_50	SY459WG-4-8_bin39	SY459WG-4-8_bin39-k141_681176	50	40	-10	upstream	SY459WG-4-8_bin39-k141_681176_40	49147	51222	+	ID=91_40;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.559
SY459WG-4-8_bin39-k141_681176_50	SY459WG-4-8_bin39	SY459WG-4-8_bin39-k141_681176	50	41	-9	upstream	SY459WG-4-8_bin39-k141_681176_41	51186	52421	+	ID=91_41;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.582
SY459WG-4-8_bin39-k141_681176_50	SY459WG-4-8_bin39	SY459WG-4-8_bin39-k141_681176	50	42	-8	upstream	SY459WG-4-8_bin39-k141_681176_42	52409	53452	-	ID=91_42;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.547
SY459WG-4-8_bin39-k141_681176_50	SY459WG-4-8_bin39	SY459WG-4-8_bin39-k141_681176	50	43	-7	upstream	SY459WG-4-8_bin39-k141_681176_43	53560	56259	+	ID=91_43;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.547
SY459WG-4-8_bin39-k141_681176_50	SY459WG-4-8_bin39	SY459WG-4-8_bin39-k141_681176	50	44	-6	upstream	SY459WG-4-8_bin39-k141_681176_44	56263	57042	-	ID=91_44;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.558
SY459WG-4-8_bin39-k141_681176_50	SY459WG-4-8_bin39	SY459WG-4-8_bin39-k141_681176	50	45	-5	upstream	SY459WG-4-8_bin39-k141_681176_45	57070	57498	-	ID=91_45;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.522
SY459WG-4-8_bin39-k141_681176_50	SY459WG-4-8_bin39	SY459WG-4-8_bin39-k141_681176	50	46	-4	upstream	SY459WG-4-8_bin39-k141_681176_46	57601	58626	+	ID=91_46;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.549
SY459WG-4-8_bin39-k141_681176_50	SY459WG-4-8_bin39	SY459WG-4-8_bin39-k141_681176	50	47	-3	upstream	SY459WG-4-8_bin39-k141_681176_47	58623	59321	-	ID=91_47;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.522
SY459WG-4-8_bin39-k141_681176_50	SY459WG-4-8_bin39	SY459WG-4-8_bin39-k141_681176	50	48	-2	upstream	SY459WG-4-8_bin39-k141_681176_48	59409	60446	+	ID=91_48;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.536
SY459WG-4-8_bin39-k141_681176_50	SY459WG-4-8_bin39	SY459WG-4-8_bin39-k141_681176	50	49	-1	upstream	SY459WG-4-8_bin39-k141_681176_49	60443	62926	-	ID=91_49;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.524
SY459WG-4-8_bin39-k141_681176_50	SY459WG-4-8_bin39	SY459WG-4-8_bin39-k141_681176	50	50	0	target	SY459WG-4-8_bin39-k141_681176_50	62929	63549	-	ID=91_50;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=3-4bp;gc_cont=0.510
SY459WG-4-8_bin39-k141_681176_50	SY459WG-4-8_bin39	SY459WG-4-8_bin39-k141_681176	50	51	1	downstream	SY459WG-4-8_bin39-k141_681176_51	63674	64192	+	ID=91_51;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.538
SY459WG-4-8_bin39-k141_681176_50	SY459WG-4-8_bin39	SY459WG-4-8_bin39-k141_681176	50	52	2	downstream	SY459WG-4-8_bin39-k141_681176_52	64198	65325	-	ID=91_52;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.541
SY459WG-4-8_bin39-k141_681176_50	SY459WG-4-8_bin39	SY459WG-4-8_bin39-k141_681176	50	53	3	downstream	SY459WG-4-8_bin39-k141_681176_53	65396	66505	-	ID=91_53;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.550
SY459WG-4-8_bin39-k141_681176_50	SY459WG-4-8_bin39	SY459WG-4-8_bin39-k141_681176	50	54	4	downstream	SY459WG-4-8_bin39-k141_681176_54	66613	66888	+	ID=91_54;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.630
SY459WG-4-8_bin39-k141_681176_50	SY459WG-4-8_bin39	SY459WG-4-8_bin39-k141_681176	50	55	5	downstream	SY459WG-4-8_bin39-k141_681176_55	66914	67321	+	ID=91_55;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.618
SY459WG-4-8_bin39-k141_681176_50	SY459WG-4-8_bin39	SY459WG-4-8_bin39-k141_681176	50	56	6	downstream	SY459WG-4-8_bin39-k141_681176_56	67622	67867	+	ID=91_56;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.585
SY459WG-4-8_bin39-k141_681176_50	SY459WG-4-8_bin39	SY459WG-4-8_bin39-k141_681176	50	57	7	downstream	SY459WG-4-8_bin39-k141_681176_57	67864	68232	+	ID=91_57;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.591
SY459WG-4-8_bin39-k141_681176_50	SY459WG-4-8_bin39	SY459WG-4-8_bin39-k141_681176	50	58	8	downstream	SY459WG-4-8_bin39-k141_681176_58	68397	68972	+	ID=91_58;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.545
SY459WG-4-8_bin39-k141_681176_50	SY459WG-4-8_bin39	SY459WG-4-8_bin39-k141_681176	50	59	9	downstream	SY459WG-4-8_bin39-k141_681176_59	68982	69593	+	ID=91_59;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.565
SY459WG-4-8_bin39-k141_681176_50	SY459WG-4-8_bin39	SY459WG-4-8_bin39-k141_681176	50	60	10	downstream	SY459WG-4-8_bin39-k141_681176_60	69658	70401	+	ID=91_60;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.546
SY459WG-4-8_bin8-k141_320908_36	SY459WG-4-8_bin8	SY459WG-4-8_bin8-k141_320908	36	26	-10	upstream	SY459WG-4-8_bin8-k141_320908_26	20992	21129	-	ID=57_26;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.370
SY459WG-4-8_bin8-k141_320908_36	SY459WG-4-8_bin8	SY459WG-4-8_bin8-k141_320908	36	27	-9	upstream	SY459WG-4-8_bin8-k141_320908_27	21142	21315	-	ID=57_27;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.448
SY459WG-4-8_bin8-k141_320908_36	SY459WG-4-8_bin8	SY459WG-4-8_bin8-k141_320908	36	28	-8	upstream	SY459WG-4-8_bin8-k141_320908_28	21767	24235	+	ID=57_28;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.497
SY459WG-4-8_bin8-k141_320908_36	SY459WG-4-8_bin8	SY459WG-4-8_bin8-k141_320908	36	29	-7	upstream	SY459WG-4-8_bin8-k141_320908_29	24308	25048	+	ID=57_29;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.475
SY459WG-4-8_bin8-k141_320908_36	SY459WG-4-8_bin8	SY459WG-4-8_bin8-k141_320908	36	30	-6	upstream	SY459WG-4-8_bin8-k141_320908_30	25055	25177	+	ID=57_30;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.512
SY459WG-4-8_bin8-k141_320908_36	SY459WG-4-8_bin8	SY459WG-4-8_bin8-k141_320908	36	31	-5	upstream	SY459WG-4-8_bin8-k141_320908_31	25227	27401	+	ID=57_31;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.524
SY459WG-4-8_bin8-k141_320908_36	SY459WG-4-8_bin8	SY459WG-4-8_bin8-k141_320908	36	32	-4	upstream	SY459WG-4-8_bin8-k141_320908_32	27404	28663	+	ID=57_32;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.536
SY459WG-4-8_bin8-k141_320908_36	SY459WG-4-8_bin8	SY459WG-4-8_bin8-k141_320908	36	33	-3	upstream	SY459WG-4-8_bin8-k141_320908_33	28660	30066	+	ID=57_33;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.503
